ID      Sex     Group   Agestart        Li1espan,,,Lifespan
192     1       2      1.45    5.00    1,,,
193     1       4      1.45    4.90    1,,,
194     2       2      1.45    6.80    1,,,
195     1       2      1.46    1.14    1,,,
196     1       2      1.45    3.98    1,,,
197     2       2      1.45    3.11    1,,,
198     2       4      1.45    4.99    1,,,
199     2       4      1.45    4.45    1,,,
200     1       4      1.45    0.95    1,,,
201     2       1      1.45    3.15    1,,,
202     2       4      1.45    3.89    1,,,
203     2       2      1.45    2.34    1,,,
204     2       2      1.45    2.20    0,,,
205     2       2      1.45    2.12    0,,,
206     1       3      0.26    0.19    1,,,
207     2       1      0.26    1.85    1,,,
208     1       3      0.26    4.78    1,,,
209     2       3      0.26    6.97    0,,,
210     1       4      0.26    4.98    1,,,
211     2       1      0.26    7.02    1,,,
212     2       3      0.26    4.04    1,,,
213     1       3      0.26    4.67    1,,,
214     2       1      0.26    4.16    1,,,
215     2       3      0.26    3.52    1,,,
216     1       1      0.26    3.54    1,,,
217     1       1      0.26    7.11    0,,,
218     1       3      0.25    3.89    1,,,
219     1       3      0.26    2.29    1,,,
220     2       4      0.26    6.15    1,,,
221     1       4      0.26    0.66    1,,,
222     1       4      0.26    3.06    1,,,
223     1       2      0.26    3.21    1,,,
224     1       4      0.25    1.74    1,,,
225     1       3      0.25    0.82    1,,,
226     2       2      0.26    2.42    1,,,
227     1       1      0.26    2.02    1,,,
228     1       1      0.26    1.54    1,,,
229     1       1      0.25    0.64    1,,,
230     1       4      0.25    4.15    1,,,
231     2       2      0.25    4.74    1,,,
232     2       4      0.25    6.82    1,,,
233     2       2      0.25    7.02    1,,,
234     1       2      0.25    2.99    1,,,
235     2       3      0.24    1.80    1,,,
236     1       3      0.25    3.04    1,,,
237     1       3      0.25    0.33    1,,,
238     2       1      0.25    1.65    1,,,
239     2       3      0.25    5.32    1,,,
240     2       4      0.25    3.32    1,,,
241     1       2      0.25    4.85    1,,,
242     2       1      0.24    0.50    1,,,
243     2       3      0.24    0.93    1,,,
244     1       2      0.24    4.19    1,,,
245     1       2      0.24    7.07    0,,,
246     2       1      0.23    0.77    1,,,
247     2       4      0.23    0.53    1,,,
248     1       3      0.23    2.90    1,,,
249     2       4      0.25    0.33    1,,,
250     1       2      0.68    4.19    1,,,
251     2       2      0.68    5.97    0,,,
252     1       4      0.68    0.70    1,,,
253     1       3      0.67    1.72    1,,,
254     2       1      0.66    1.88    1,,,
255     2       3      0.68    5.93    0,,,
256     2       3      0.68    5.93    0,,,
257     2       3      0.68    1.33    1,,,
258     1       3      0.68    5.93    0,,,
259     2       4      0.67    5.92    1,,,
260     2       2      0.68    2.90    0,,,
261     2       4      0.67    3.20    1,,,
262     1       4      0.67    5.79    1,,,
263     1       2      0.67    5.66    1,,,
264     1       4      0.67    1.66    1,,,
265     1       4      0.67    5.97    0,,,
266     2       4      0.68    1.66    1,,,
267     1       4      0.68    3.08    1,,,
268     1       2      0.67    5.87    1,,,
269     1       2      0.67    2.90    0,,,
270     1       4      0.65    5.93    0,,,
271     2       2      0.68    5.93    0,,,
272     2       2      0.66    5.97    0,,,
273     2       2      0.67    1.93    1,,,
274     2       3      0.68    0.32    1,,,
275     1       3      0.67    0.97    1,,,
276     1       3      0.59    2.03    1,,,
277     2       3      0.59    3.51    1,,,
278     2       3      0.60    2.42    1,,,
279     2       3      0.60    5.48    1,,,
280     1       2      0.60    3.47    1,,,
281     1       2      0.60    6.51    1,,,
282     1       4      0.60    4.59    1,,,
283     2       1      0.59    6.52    0,,,
284     1       3      0.59    3.96    1,,,
285     1       1      0.59    0.92    1,,,
286     2       4      0.59    0.90    1,,,
287     2       4      0.59    4.51    1,,,
288     1       2      0.60    2.44    1,,,
289     2       1      0.59    4.44    1,,,
290     2       1      0.60    0.05    1,,,
291     1       1      0.60    2.68    1,,,
292     1       3      0.59    0.60    0,,,
293     1       4      0.59    0.81    0,,,
294     2       4      0.59    3.25    1,,,
295     2       1      0.60    3.46    1,,,
296     2       1      0.60    4.57    1,,,
297     2       2      0.59    4.11    1,,,
298     2       4      0.59    3.44    1,,,
299     1       2      0.59    3.56    1,,,
300     2       1      0.59    6.52    0,,,
301     1       1      0.59    1.18    1,,,
302     1       3      0.59    1.73    1,,,
303     2       3      0.59    2.26    1,,,
304     2       2      0.59    6.44    1,,,
305     2       2      0.59    3.39    1,,,
306     1       2      0.59    2.60    1,,,
307     2       3      0.59    6.56    0,,,
308     1       4      0.58    4.42    1,,,
309     1       1      0.59    4.55    1,,,
310     1       2      0.58    6.47    1,,,
311     2       2      0.60    2.75    1,,,
312     2       3      0.58    0.23    1,,,
313     1       3      0.58    5.86    1,,,
314     2       1      0.58    3.67    1,,,
315     1       3      0.60    0.46    1,,,
316     2       2      0.59    3.60    1,,,
317     2       4      0.59    1.70    1,,,
318     1       4      0.59    1.92    1,,,
319     2       4      0.59    6.56    0,,,
320     2       4      0.60    0.13    1,,,
321     1       1      0.68    0.90    1,,,
322     1       2      0.68    3.30    1,,,
323     2       4      0.68    1.39    1,,,
324     2       2      0.69    0.79    1,,,
325     2       2      0.69    2.90    0,,,
326     2       2      0.68    5.93    0,,,
327     1       4      0.68    3.90    1,,,
328     2       4      0.68    2.43    1,,,
329     1       2      0.67    2.90    0,,,
330     2       2      0.67    2.90    0,,,
331     1       4      0.68    1.24    1,,,
332     1       2      0.68    2.81    1,,,
333     1       4      0.68    5.88    1,,,
334     2       4      0.68    1.34    1,,,
335     2       2      0.68    3.87    1,,,
336     1       4      0.68    0.68    1,,,
337     2       2      0.68    2.88    1,,,
338     1       2      0.68    4.04    1,,,
339     2       4      0.84    3.46    0,,,
340     2       2      0.85    3.50    0,,,
341     2       3      0.84    2.62    1,,,
342     1       1      0.85    3.50    0,,,
343     2       1      0.85    3.46    0,,,
344     1       2      0.83    3.38    1,,,
345     1       4      0.83    2.96    1,,,
346     2       1      0.83    0.02    1,,,
347     2       3      0.84    3.50    0,,,
348     1       3      0.82    3.50    0,,,
349     2       1      0.82    0.18    0,,,
350     2       4      0.84    3.50    0,,,
351     1       2      0.82    0.42    0,,,
352     2       2      0.81    0.42    0,,,
353     2       4      0.80    3.34    1,,,
354     1       4      0.69    3.46    0,,,
355     1       2      0.69    0.42    0,,,
356     1       3      0.64    3.50    0,,,
357     1       1      0.64    1.45    1,,,
358     1       1      0.64    3.39    1,,,
359     1       3      0.64    2.28    1,,,
360     2       2      0.62    3.19    1,,,
361     1       4      0.62    1.20    1,,,
362     1       4      0.45    3.29    0,,,
363     2       2      0.45    0.19    0,,,
364     2       2      0.45    0.06    1,,,
365     1       4      0.45    3.29    0,,,
366     2       4      0.45    3.29    0,,,
367     2       4      0.45    3.25    0,,,
368     2       1      0.44    3.29    0,,,
369     1       3      0.44    3.29    0,,,
370     1       3      0.44    3.29    0,,,
371     1       1      0.44    3.25    0,,,
372     1       1      0.44    0.75    1,,,
373     2       1      0.44    3.29    0,,,
374     1       3      0.44    0.60    1,,,
375     1       3      0.44    3.25    0,,,
376     1       1      0.44    1.17    1,,,
377     1       4      0.44    2.40    1,,,
378     1       4      0.44    0.67    1,,,
379     1       3      0.62    3.11    0,,,
380     2       3      0.44    2.98    1,,,
381     2       3      0.43    0.36    1,,,
382     2       1      0.43    0.38    1,,,
383     2       2      0.44    3.11    1,,,
384     2       2      0.43    0.12    1,,,
385     2       1      0.44    0.16    1,,,
386     1       3      0.43    3.01    1,,,
387     1       3      0.44    3.25    0,,,
388     2       3      0.43    3.09    1,,,
389     1       1      0.43    0.13    1,,,
390     1       1      0.44    3.29    0,,,
391     2       4      0.44    3.29    0,,,
392     1       2      0.44    3.22    1,,,
393     2       4      0.42    0.34    1,,,
394     2       2      0.61    3.11    0,,,
395     1       2      0.42    0.13    1,,,
396     2       3      0.44    0.01    1,,,
397     2       3      0.59    1.89    0,,,
398     1       1      0.59    1.40    1,,,
399     2       1      0.59    3.11    0,,,
400     2       3      0.59    3.11    0,,,
401     2       2      0.59    3.07    0,,,
402     2       1      0.59    3.11    0,,,
403     1       1      0.59    0.10    1,,,
404     2       1      0.56    0.76    1,,,
405     2       4      0.56    1.39    1,,,
406     2       2      0.55    3.11    0,,,
407     2       4      0.81    0.50    1,,,
408     2       4      0.81    2.85    0,,,
409     2       3      0.50    3.11    0,,,
410     2       1      0.51    1.03    1,,,
411     2       1      0.51    3.11    0,,,
412     1       1      0.50    3.11    0,,,
413     2       4      0.51    3.11    0,,,
414     1       2      0.51    1.05    1,,,
415     2       3      0.51    0.16    1,,,
416     2       1      0.51    2.36    0,,,
417     1       1      0.51    0.00    1,,,
418     2       1      0.51    3.11    0,,,
419     1       1      0.51    0.68    1,,,
420     1       4      0.51    3.11    0,,,
421     2       4      0.51    3.11    0,,,
422     2       1      0.76    0.51    1,,,
423     1       4      0.76    2.85    0,,,
424     2       2      0.76    2.85    0,,,
425     2       3      0.76    2.85    0,,,
426     2       1      0.76    2.17    1,,,
427     1       1      0.76    2.85    0,,,
428     1       4      0.50    2.74    1,,,
429     2       2      0.76    0.87    1,,,
430     2       1      0.76    0.86    1,,,
431     2       3      0.76    2.81    0,,,
432     1       1      0.76    2.85    0,,,
433     1       1      0.76    2.43    1,,,
434     1       3      0.76    1.46    0,,,
435     1       4      0.50    3.11    0,,,
436     2       3      0.51    2.08    1,,,
437     1       1      0.48    0.16    1,,,
438     1       3      0.48    3.11    0,,,
439     2       3      0.48    3.11    0,,,
440     1       1      0.48    3.11    0,,,
441     2       1      0.48    2.68    1,,,
442     2       1      0.48    3.11    0,,,
443     2       2      0.48    3.07    0,,,
444     1       2      0.48    2.05    0,,,
445     2       2      0.48    0.08    1,,,
446     1       4      0.47    3.11    0,,,
447     2       4      0.74    2.85    0,,,
448     1       2      0.73    2.81    0,,,
449     1       4      0.74    2.85    0,,,
450     2       2      0.74    2.85    0,,,
451     1       2      0.48    3.11    0,,,
452     2       2      0.69    2.85    0,,,
453     1       2      0.69    2.68    1,,,
454     1       4      0.69    2.85    0,,,
455     1       2      0.69    2.31    1,,,
456     1       2      0.69    0.87    1,,,
457     1       4      0.69    0.78    1,,,
458     2       2      0.41    2.31    0,,,
459     1       3      0.41    2.31    0,,,
460     2       1      0.41    0.26    1,,,
461     1       4      0.41    2.31    0,,,
462     2       2      0.41    0.50    1,,,
463     1       1      0.41    2.31    0,,,
464     2       1      0.41    2.00    1,,,
465     1       3      0.48    2.00    1,,,
466     2       1      0.41    2.31    0,,,
467     1       1      0.41    2.31    0,,,
468     1       1      0.48    2.31    0,,,
469     1       2      0.48    2.27    0,,,
470     2       2      0.41    0.08    1,,,
471     1       4      0.41    2.31    0,,,
472     2       2      0.41    2.27    0,,,
473     1       3      0.40    2.31    0,,,
474     2       1      0.40    2.31    0,,,
475     1       1      0.40    2.31    0,,,
476     2       3      0.40    2.31    0,,,
477     2       4      0.40    2.31    0,,,
478     2       4      0.40    2.31    0,,,
479     1       1      0.40    0.06    1,,,
480     1       3      0.40    0.38    1,,,
481     1       1      0.40    2.31    0,,,
482     2       4      0.40    1.62    1,,,
483     2       1      0.40    0.50    1,,,
484     2       1      0.40    2.31    0,,,
485     2       3      0.40    2.31    0,,,
486     1       2      0.40    0.01    1,,,
487     1       1      0.40    2.27    0,,,
488     1       4      0.39    0.52    1,,,
489     1       4      0.39    2.31    0,,,
490     2       2      0.40    2.31    0,,,
491     2       2      0.40    2.19    1,,,
492     1       2      0.39    2.31    0,,,
493     2       3      0.39    0.45    1,,,
494     2       1      0.38    0.23    1,,,
495     1       2      0.33    2.31    0,,,
496     1       2      0.54    1.11    0,,,
497     1       4      0.54    1.07    0,,,
498     1       2      0.64    1.11    0,,,
499     2       1      0.54    1.07    0,,,
500     2       3      0.54    1.11    0,,,
501     2       2      0.54    1.11    0,,,
502     2       4      0.54    1.07    0,,,
503     1       3      0.54    1.11    0,,,
504     1       1      0.54    0.03    1,,,
505     1       2      0.54    1.11    0,,,
506     2       3      0.53    1.07    0,,,
507     1       1      0.53    0.01    1,,,
508     2       1      0.53    1.11    0,,,
509     2       3      0.54    1.11    0,,,
510     2       1      0.53    0.88    0,,,
511     2       2      0.53    1.11    0,,,
512     2       4      0.53    1.11    0,,,
513     1       2      0.53    1.11    0,,,
514     1       4      0.54    1.11    0,,,
515     1       1      0.53    0.04    1,,,
516     1       3      0.54    1.11    0,,,
517     1       2      0.53    1.11    0,,,
518     1       2      0.53    1.11    0,,,
519     1       4      0.53    1.11    0,,,
520     1       1      0.54    0.05    1,,,
521     1       4      0.53    1.11    0,,,
522     1       3      0.53    1.11    0,,,
523     2       3      1.04    0.54    0,,,
524     1       1      1.04    0.24    1,,,
525     2       2      0.72    0.58    0,,,
526     2       4      0.72    0.58    0,,,
527     1       3      0.73    0.58    0,,,
528     2       3      0.72    0.54    0,,,
529     2       1      0.72    0.58    0,,,
530     1       4      0.71    0.58    0,,,
531     1       1      0.72    0.58    0,,,
532     1       2      0.72    0.58    0,,,
533     2       4      0.71    0.58    0,,,
534     1       3      0.72    0.58    0,,,
535     1       3      0.71    0.58    0,,,
536     1       1      0.71    0.53    1,,,
537     2       2      0.71    0.58    0,,,
538     2       4      0.72    0.54    0,,,
539     1       2      0.71    0.58    0,,,
540     1       2      0.71    0.58    0,,,
541     2       3      0.70    0.58    0,,,
542     2       1      0.70    0.58    0,,,
543     2       1      0.70    0.58    0,,,
544     2       1      0.71    0.58    0,,,
545     1       1      0.70    0.58    0,,,
546     2       4      0.70    0.58    0,,,
547     2       2      0.70    0.58    0,,,
548     1       2      0.70    0.58    0,,,
549     2       3      0.72    0.58    0,,,
550     1       1      0.71    0.22    1,,,
